2025-02-22 18:40:32,3,2,1,1,1,1,1,2,1,1,1,1,4,1,1,4,3,1,5,3
2025-02-22 18:46:43,3,2,2,3,5,2,2,2,1,2,3,2,1,3,5,3,4,3,3,4
2025-02-22 19:10:01,3,1,3,3,3,1,2,2,5,3,2,2,1,2,2,2,1,2,2,4
2025-02-22 19:10:18,3,1,3,3,3,1,2,2,5,3,2,2,1,2,2,2,1,2,2,4
2025-02-22 19:11:06,3,4,3,4,1,4,2,1,2,2,1,3,4,4,4,3,3,2,1,3
2025-02-22 19:11:39,3,4,3,4,1,4,2,1,2,2,1,3,4,4,4,3,3,2,1,3
2025-02-22 20:47:07,3,4,3,4,1,4,2,1,2,2,1,3,4,4,4,3,3,2,1,3
2025-02-22 20:50:14,2,1,2,4,2,3,5,5,3,3,2,1,3,2,4,2,2,2,2,4
2025-02-22 21:05:56,1,1,1,3,5,5,1,5,5,2,5,1,3,5,2,5,3,5,4,5
2025-02-22 21:12:15,1,1,1,3,5,5,1,5,5,2,5,1,3,5,2,5,3,5,4,5
2025-02-22 21:12:52,1,1,1,3,5,5,1,5,5,2,5,1,1,2,2,5,1,5,1,5
2025-02-22 21:30:33,2,3,5,4,3,3,2,3,2,2,3,1,3,2,2,5,1,2,3,3
2025-02-22 21:31:37,2,3,5,4,3,3,2,3,2,2,3,1,3,5,2,5,1,5,5,5
2025-02-22 21:38:30,3,4,4,4,3,2,2,2,3,4,5,4,2,3,4,5,4,1,3,4
2025-02-22 21:39:05,3,4,4,4,3,2,2,2,1,4,1,4,1,3,5,5,5,1,3,4
2025-02-22 21:39:22,5,5,4,1,3,2,2,2,1,4,1,4,1,3,5,5,5,1,3,4
2025-02-22 21:39:38,5,5,4,1,3,2,2,2,1,4,1,4,1,3,5,5,5,1,1,1
2025-02-22 21:45:15,5,5,4,1,3,2,2,2,1,4,1,4,1,3,5,5,5,1,1,1
2025-02-22 21:45:15,5,5,4,1,3,2,2,2,1,4,1,4,1,3,5,5,5,1,1,1
2025-02-22 21:46:55,5,5,4,1,3,2,2,2,1,4,1,4,1,3,5,5,5,1,1,1
2025-02-22 21:47:06,5,5,4,1,3,2,2,2,1,4,1,4,1,3,5,5,5,1,1,1
2025-02-22 22:09:48,3,4,3,2,2,3,4,5,1,2,4,1,3,3,5,2,2,4,5,3
2025-02-22 22:17:56,20,female,4,2,2,2,2,4,2,2,2,2,3,4,3,2,1,4,2,4,1,3
2025-02-23 12:35:34,15,female,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
2025-02-23 12:35:43,15,female,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5
2025-02-23 12:45:59,29,female,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5
2025-02-23 12:46:27,29,female,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5
2025-02-23 12:46:37,29,female,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5
2025-02-23 19:32:47,25,female,Never,Never,"No, never","No, I have no idea",Very uncomfortable,Strongly disagree,Never,Never,Not at all,Never,Very uncomfortable,Never,"No, never",Strongly disagree,Never,Not at all,Never,Very uncomfortable,Strongly disagree,Not confident at all
2025-02-23 19:33:07,25,female,Never,Never,"No, never","No, I have no idea",Very uncomfortable,Strongly disagree,Never,Never,Not at all,Never,Very uncomfortable,Never,"No, never",Strongly disagree,Never,Not at all,Never,Very uncomfortable,Strongly disagree,Not confident at all
2025-02-23 19:35:07,25,female,Never,Never,"No, never","No, I have no idea",Very uncomfortable,Strongly disagree,Never,Never,Not at all,Never,Very uncomfortable,Never,"No, never",Strongly disagree,Never,Not at all,Never,Very uncomfortable,Strongly disagree,Not confident at all
2025-02-23 19:37:03,25,female,Never,Never,"No, never","No, I have no idea",Very uncomfortable,Strongly disagree,Never,Never,Not at all,Never,Very uncomfortable,Never,"No, never",Strongly disagree,Never,Not at all,Never,Very uncomfortable,Strongly disagree,Not confident at all
2025-02-23 19:37:16,25,female,Never,Never,"No, never","No, I have no idea",Very uncomfortable,Strongly disagree,Never,Never,Not at all,Never,Very uncomfortable,Never,"No, never",Strongly disagree,Never,Not at all,Never,Very uncomfortable,Strongly disagree,Not confident at all
2025-02-23 19:38:33,25,female,Never,Never,"No, never","No, I have no idea",Very uncomfortable,Strongly disagree,Never,Never,Not at all,Never,Very uncomfortable,Never,"No, never",Strongly disagree,Never,Not at all,Never,Very uncomfortable,Strongly disagree,Not confident at all
2025-02-23 19:43:15,25,female,Never,Never,"No, never","No, I have no idea",Very uncomfortable,Strongly disagree,Never,Never,Not at all,Never,Very uncomfortable,Never,"No, never",Strongly disagree,Never,Not at all,Never,Very uncomfortable,Strongly disagree,Not confident at all
2025-02-23 20:02:02,35,male,Never,Never,"No, never",I have sought help before,Very comfortable,Strongly agree,Never,Always,Very well,Never,Very comfortable,Never,Frequently,Strongly agree,Never,Very well,Never,Very comfortable,Strongly agree,Very confident
2025-02-23 20:03:46,35,male,Never,Never,"No, never",I have sought help before,Very comfortable,Strongly agree,Never,Always,Very well,Never,Very comfortable,Never,Frequently,Strongly agree,Never,Very well,Never,Very comfortable,Strongly agree,Very confident
2025-02-23 20:04:06,35,male,Never,Never,"No, never",I have sought help before,Very comfortable,Strongly agree,Never,Always,Very well,Never,Very comfortable,Never,Frequently,Strongly agree,Never,Very well,Never,Very comfortable,Strongly agree,Very confident
2025-02-24 11:13:03,15,female,Always,Every night,Prefer not to say,I have some idea,Somewhat uncomfortable,Disagree,Often,Sometimes,A little,Rarely,Somewhat uncomfortable,Rarely,Once or twice,Disagree,A few times,Somewhat,Sometimes,Somewhat uncomfortable,Neutral,Slightly confident
2025-02-24 13:27:39,28,male,Rarely,Occasionally,Once,I know exactly where to go,Somewhat uncomfortable,Neutral,Rarely,Rarely,Not at all,A few times,Somewhat uncomfortable,Never,I thought about it,Strongly disagree,A few times,Well,Rarely,Very uncomfortable,Neutral,Somewhat confident
2025-02-25 11:53:58,54,female,Sometimes,Never,A few times,"No, I have no idea",Very uncomfortable,Neutral,All the time,Never,Not at all,Rarely,Very uncomfortable,Never,Once or twice,Neutral,A few times,Well,Rarely,Somewhat uncomfortable,Neutral,Not confident at all
2025-02-25 14:51:24,20,male,Often,Occasionally,"No, never",I know exactly where to go,Very comfortable,Strongly agree,Rarely,Always,Very well,Never,Very comfortable,Sometimes,"No, never",Strongly agree,Once,Very well,Never,Very comfortable,Agree,Very confident
